# E (MeV)|Geant_Asym|Physics_Asym
2.042000000 0.00005637966998 0.00005990000000
2.046000000 0.00005643744435 0.00006000000000
2.049000000 0.00005649517373 0.00006000000000
2.052000000 0.00005655285814 0.00006010000000
2.055000000 0.00005661049758 0.00006010000000
2.059000000 0.00005666809208 0.00006020000000
2.062000000 0.00005672564164 0.00006030000000
2.065000000 0.00005678314628 0.00006030000000
2.069000000 0.00005684060601 0.00006040000000
2.072000000 0.00005689802084 0.00006040000000
2.075000000 0.00005695539079 0.00006050000000
2.079000000 0.00005701271585 0.00006060000000
2.082000000 0.00005706999606 0.00006060000000
2.085000000 0.00005712723140 0.00006070000000
2.089000000 0.00005718442190 0.00006070000000
2.092000000 0.00005724156756 0.00006080000000
2.095000000 0.00005729866838 0.00006090000000
2.098000000 0.00005735572438 0.00006090000000
2.102000000 0.00005741273557 0.00006100000000
2.105000000 0.00005746970194 0.00006100000000
2.108000000 0.00005752662350 0.00006110000000
2.112000000 0.00005758350027 0.00006120000000
2.115000000 0.00005764033224 0.00006120000000
2.118000000 0.00005769711943 0.00006130000000
2.122000000 0.00005775386182 0.00006130000000
2.125000000 0.00005781055944 0.00006140000000
2.128000000 0.00005786721227 0.00006140000000
2.132000000 0.00005792382033 0.00006150000000
2.135000000 0.00005798038362 0.00006160000000
2.138000000 0.00005803690214 0.00006160000000
2.141000000 0.00005809337589 0.00006170000000
2.145000000 0.00005814980487 0.00006170000000
2.148000000 0.00005820618909 0.00006180000000
2.151000000 0.00005826252854 0.00006190000000
2.155000000 0.00005831882323 0.00006190000000
2.158000000 0.00005837507316 0.00006200000000
2.161000000 0.00005843127832 0.00006200000000
2.165000000 0.00005848743872 0.00006210000000
2.168000000 0.00005854355435 0.00006210000000
2.171000000 0.00005859962522 0.00006220000000
2.175000000 0.00005865565132 0.00006230000000
2.178000000 0.00005871163265 0.00006230000000
2.181000000 0.00005876756922 0.00006240000000
2.184000000 0.00005882346101 0.00006240000000
2.188000000 0.00005887930803 0.00006250000000
2.191000000 0.00005893511027 0.00006260000000
2.194000000 0.00005899086774 0.00006260000000
2.198000000 0.00005904658042 0.00006270000000
2.201000000 0.00005910224832 0.00006270000000
2.204000000 0.00005915787144 0.00006280000000
2.208000000 0.00005921344976 0.00006280000000
2.211000000 0.00005926898329 0.00006290000000
2.214000000 0.00005932447202 0.00006300000000
2.218000000 0.00005937991595 0.00006300000000
2.221000000 0.00005943531508 0.00006310000000
2.224000000 0.00005949066940 0.00006310000000
2.227000000 0.00005954597891 0.00006320000000
2.231000000 0.00005960124359 0.00006320000000
2.234000000 0.00005965646346 0.00006330000000
2.237000000 0.00005971163851 0.00006340000000
2.241000000 0.00005976676872 0.00006340000000
2.244000000 0.00005982185410 0.00006350000000
2.247000000 0.00005987689464 0.00006350000000
2.251000000 0.00005993189033 0.00006360000000
2.254000000 0.00005998684118 0.00006360000000
2.257000000 0.00006004174718 0.00006370000000
2.260000000 0.00006009660832 0.00006380000000
2.264000000 0.00006015142460 0.00006380000000
2.267000000 0.00006020619601 0.00006390000000
2.270000000 0.00006026092255 0.00006390000000
2.274000000 0.00006031560421 0.00006400000000
2.277000000 0.00006037024100 0.00006400000000
2.280000000 0.00006042483289 0.00006410000000
2.284000000 0.00006047937991 0.00006420000000
2.287000000 0.00006053388202 0.00006420000000
2.290000000 0.00006058833924 0.00006430000000
2.294000000 0.00006064275156 0.00006430000000
2.297000000 0.00006069711897 0.00006440000000
2.300000000 0.00006075144147 0.00006440000000
2.303000000 0.00006080571905 0.00006450000000
2.307000000 0.00006085995172 0.00006450000000
2.310000000 0.00006091413947 0.00006460000000
2.313000000 0.00006096828229 0.00006470000000
2.317000000 0.00006102238018 0.00006470000000
2.320000000 0.00006107643314 0.00006480000000
2.323000000 0.00006113044116 0.00006480000000
2.327000000 0.00006118440425 0.00006490000000
2.330000000 0.00006123832240 0.00006490000000
2.333000000 0.00006129219560 0.00006500000000
2.337000000 0.00006134602385 0.00006500000000
2.340000000 0.00006139980716 0.00006510000000
2.343000000 0.00006145354552 0.00006520000000
2.346000000 0.00006150723893 0.00006520000000
2.350000000 0.00006156088739 0.00006530000000
2.353000000 0.00006161449089 0.00006530000000
2.356000000 0.00006166804943 0.00006540000000
2.360000000 0.00006172156302 0.00006540000000
2.363000000 0.00006177503166 0.00006550000000
2.366000000 0.00006182845534 0.00006550000000
2.370000000 0.00006188183406 0.00006560000000
2.373000000 0.00006193516783 0.00006570000000
2.376000000 0.00006198845665 0.00006570000000
2.380000000 0.00006204170051 0.00006580000000
2.383000000 0.00006209489942 0.00006580000000
2.386000000 0.00006214805339 0.00006590000000
2.389000000 0.00006220116240 0.00006590000000
2.393000000 0.00006225422647 0.00006600000000
2.396000000 0.00006230724560 0.00006600000000
2.399000000 0.00006236021980 0.00006610000000
2.403000000 0.00006241314905 0.00006620000000
2.406000000 0.00006246603338 0.00006620000000
2.409000000 0.00006251887278 0.00006630000000
2.413000000 0.00006257166727 0.00006630000000
2.416000000 0.00006262441684 0.00006640000000
2.419000000 0.00006267712149 0.00006640000000
2.423000000 0.00006272978125 0.00006650000000
2.426000000 0.00006278239611 0.00006650000000
2.429000000 0.00006283496609 0.00006660000000
2.432000000 0.00006288749118 0.00006660000000
2.436000000 0.00006293997140 0.00006670000000
2.439000000 0.00006299240676 0.00006680000000
2.442000000 0.00006304479727 0.00006680000000
2.446000000 0.00006309714293 0.00006690000000
2.449000000 0.00006314944375 0.00006690000000
2.452000000 0.00006320169976 0.00006700000000
2.456000000 0.00006325391095 0.00006700000000
2.459000000 0.00006330607735 0.00006710000000
2.462000000 0.00006335819896 0.00006710000000
2.466000000 0.00006341027579 0.00006720000000
2.469000000 0.00006346230787 0.00006720000000
2.472000000 0.00006351429520 0.00006730000000
2.475000000 0.00006356623780 0.00006740000000
2.479000000 0.00006361813569 0.00006740000000
2.482000000 0.00006366998888 0.00006750000000
2.485000000 0.00006372179738 0.00006750000000
2.489000000 0.00006377356123 0.00006760000000
2.492000000 0.00006382528043 0.00006760000000
2.495000000 0.00006387695500 0.00006770000000
2.499000000 0.00006392858496 0.00006770000000
2.502000000 0.00006398017034 0.00006780000000
2.505000000 0.00006403171115 0.00006780000000
2.509000000 0.00006408320742 0.00006790000000
2.512000000 0.00006413465916 0.00006800000000
2.515000000 0.00006418606641 0.00006800000000
2.518000000 0.00006423742918 0.00006810000000
2.522000000 0.00006428874750 0.00006810000000
2.525000000 0.00006434002140 0.00006820000000
2.528000000 0.00006439125089 0.00006820000000
2.532000000 0.00006444243602 0.00006830000000
2.535000000 0.00006449357680 0.00006830000000
2.538000000 0.00006454467326 0.00006840000000
2.542000000 0.00006459572543 0.00006840000000
2.545000000 0.00006464673335 0.00006850000000
2.548000000 0.00006469769705 0.00006850000000
2.552000000 0.00006474861654 0.00006860000000
2.555000000 0.00006479949188 0.00006860000000
2.558000000 0.00006485032308 0.00006870000000
2.561000000 0.00006490111020 0.00006880000000
2.565000000 0.00006495185325 0.00006880000000
2.568000000 0.00006500255228 0.00006890000000
2.571000000 0.00006505320732 0.00006890000000
2.575000000 0.00006510381841 0.00006900000000
2.578000000 0.00006515438560 0.00006900000000
2.581000000 0.00006520490891 0.00006910000000
2.585000000 0.00006525538839 0.00006910000000
2.588000000 0.00006530582408 0.00006920000000
2.591000000 0.00006535621603 0.00006920000000
2.595000000 0.00006540656428 0.00006930000000
2.598000000 0.00006545686886 0.00006930000000
2.601000000 0.00006550712983 0.00006940000000
2.604000000 0.00006555734724 0.00006940000000
2.608000000 0.00006560752112 0.00006950000000
2.611000000 0.00006565765153 0.00006950000000
2.614000000 0.00006570773853 0.00006960000000
2.618000000 0.00006575778214 0.00006970000000
2.621000000 0.00006580778244 0.00006970000000
2.624000000 0.00006585773947 0.00006980000000
2.628000000 0.00006590765328 0.00006980000000
2.631000000 0.00006595752394 0.00006990000000
2.634000000 0.00006600735149 0.00006990000000
2.638000000 0.00006605713599 0.00007000000000
2.641000000 0.00006610687750 0.00007000000000
2.644000000 0.00006615657607 0.00007010000000
2.647000000 0.00006620623178 0.00007010000000
2.651000000 0.00006625584468 0.00007020000000
2.654000000 0.00006630541482 0.00007020000000
2.657000000 0.00006635494228 0.00007030000000
2.661000000 0.00006640442712 0.00007030000000
2.664000000 0.00006645386941 0.00007040000000
2.667000000 0.00006650326920 0.00007040000000
2.671000000 0.00006655262658 0.00007050000000
2.674000000 0.00006660194160 0.00007050000000
2.677000000 0.00006665121434 0.00007060000000
2.681000000 0.00006670044488 0.00007060000000
2.684000000 0.00006674963327 0.00007070000000
2.687000000 0.00006679877961 0.00007070000000
2.690000000 0.00006684788395 0.00007080000000
2.694000000 0.00006689694639 0.00007090000000
2.697000000 0.00006694596699 0.00007090000000
2.700000000 0.00006699494584 0.00007100000000
2.704000000 0.00006704388301 0.00007100000000
2.707000000 0.00006709277859 0.00007110000000
2.710000000 0.00006714163266 0.00007110000000
2.714000000 0.00006719044530 0.00007120000000
2.717000000 0.00006723921660 0.00007120000000
2.720000000 0.00006728794665 0.00007130000000
2.724000000 0.00006733663554 0.00007130000000
2.727000000 0.00006738528335 0.00007140000000
2.730000000 0.00006743389017 0.00007140000000
2.733000000 0.00006748245610 0.00007150000000
2.737000000 0.00006753098123 0.00007150000000
2.740000000 0.00006757946565 0.00007160000000
2.743000000 0.00006762790947 0.00007160000000
2.747000000 0.00006767631277 0.00007170000000
2.750000000 0.00006772467567 0.00007170000000
2.753000000 0.00006777299825 0.00007180000000
2.757000000 0.00006782128062 0.00007180000000
2.760000000 0.00006786952289 0.00007190000000
2.763000000 0.00006791772515 0.00007190000000
2.767000000 0.00006796588752 0.00007200000000
2.770000000 0.00006801401010 0.00007200000000
2.773000000 0.00006806209301 0.00007210000000
2.776000000 0.00006811013634 0.00007210000000
2.780000000 0.00006815814022 0.00007220000000
2.783000000 0.00006820610476 0.00007220000000
2.786000000 0.00006825403007 0.00007230000000
2.790000000 0.00006830191627 0.00007230000000
2.793000000 0.00006834976348 0.00007240000000
2.796000000 0.00006839757182 0.00007240000000
2.800000000 0.00006844534141 0.00007250000000
2.803000000 0.00006849307237 0.00007250000000
2.806000000 0.00006854076482 0.00007260000000
2.810000000 0.00006858841890 0.00007260000000
2.813000000 0.00006863603473 0.00007270000000
2.816000000 0.00006868361244 0.00007270000000
2.819000000 0.00006873115216 0.00007280000000
2.823000000 0.00006877865402 0.00007280000000
2.826000000 0.00006882611815 0.00007290000000
2.829000000 0.00006887354470 0.00007290000000
2.833000000 0.00006892093380 0.00007300000000
2.836000000 0.00006896828559 0.00007300000000
2.839000000 0.00006901560021 0.00007310000000
2.843000000 0.00006906287780 0.00007310000000
2.846000000 0.00006911011850 0.00007320000000
2.849000000 0.00006915732247 0.00007320000000
2.852000000 0.00006920448985 0.00007330000000
2.856000000 0.00006925162078 0.00007330000000
2.859000000 0.00006929871542 0.00007340000000
2.862000000 0.00006934577393 0.00007340000000
2.866000000 0.00006939279645 0.00007350000000
2.869000000 0.00006943978314 0.00007350000000
2.872000000 0.00006948673416 0.00007360000000
2.876000000 0.00006953364967 0.00007360000000
2.879000000 0.00006958052983 0.00007370000000
2.882000000 0.00006962737481 0.00007370000000
2.886000000 0.00006967418476 0.00007380000000
2.889000000 0.00006972095986 0.00007380000000
2.892000000 0.00006976770028 0.00007390000000
2.895000000 0.00006981440618 0.00007390000000
2.899000000 0.00006986107774 0.00007400000000
2.902000000 0.00006990771512 0.00007400000000
2.905000000 0.00006995431852 0.00007410000000
2.909000000 0.00007000088810 0.00007410000000
2.912000000 0.00007004742405 0.00007420000000
2.915000000 0.00007009392654 0.00007420000000
2.919000000 0.00007014039576 0.00007430000000
2.922000000 0.00007018683190 0.00007430000000
2.925000000 0.00007023323514 0.00007440000000
2.929000000 0.00007027960567 0.00007440000000
2.932000000 0.00007032594369 0.00007450000000
2.935000000 0.00007037224938 0.00007450000000
2.938000000 0.00007041852294 0.00007460000000
2.942000000 0.00007046476458 0.00007460000000
2.945000000 0.00007051097448 0.00007470000000
2.948000000 0.00007055715285 0.00007470000000
2.952000000 0.00007060329989 0.00007480000000
2.955000000 0.00007064941581 0.00007480000000
2.958000000 0.00007069550081 0.00007490000000
2.962000000 0.00007074155510 0.00007490000000
2.965000000 0.00007078757890 0.00007500000000
2.968000000 0.00007083357241 0.00007500000000
2.972000000 0.00007087953586 0.00007510000000
2.975000000 0.00007092546946 0.00007510000000
2.978000000 0.00007097137342 0.00007520000000
2.981000000 0.00007101724798 0.00007520000000
2.985000000 0.00007106309335 0.00007530000000
2.988000000 0.00007110890976 0.00007530000000
2.991000000 0.00007115469743 0.00007540000000
2.995000000 0.00007120045660 0.00007540000000
2.998000000 0.00007124618750 0.00007550000000
3.001000000 0.00007129189037 0.00007550000000
3.005000000 0.00007133756543 0.00007560000000
3.008000000 0.00007138321293 0.00007560000000
3.011000000 0.00007142883310 0.00007570000000
3.015000000 0.00007147442620 0.00007570000000
3.018000000 0.00007151999246 0.00007580000000
3.021000000 0.00007156553213 0.00007580000000
3.024000000 0.00007161104547 0.00007590000000
3.028000000 0.00007165653272 0.00007590000000
3.031000000 0.00007170199413 0.00007600000000
3.034000000 0.00007174742997 0.00007600000000
3.038000000 0.00007179284049 0.00007610000000
3.041000000 0.00007183822595 0.00007610000000
3.044000000 0.00007188358661 0.00007620000000
3.048000000 0.00007192892275 0.00007620000000
3.051000000 0.00007197423462 0.00007630000000
3.054000000 0.00007201952249 0.00007630000000
3.058000000 0.00007206478664 0.00007640000000
3.061000000 0.00007211002735 0.00007640000000
3.064000000 0.00007215524488 0.00007650000000
3.067000000 0.00007220043952 0.00007650000000
3.071000000 0.00007224561155 0.00007660000000
3.074000000 0.00007229076125 0.00007660000000
3.077000000 0.00007233588891 0.00007660000000
3.081000000 0.00007238099481 0.00007670000000
3.084000000 0.00007242607925 0.00007670000000
3.087000000 0.00007247114252 0.00007680000000
3.091000000 0.00007251618491 0.00007680000000
3.094000000 0.00007256120673 0.00007690000000
3.097000000 0.00007260620826 0.00007690000000
3.101000000 0.00007265118983 0.00007700000000
3.104000000 0.00007269615172 0.00007700000000
3.107000000 0.00007274109425 0.00007710000000
3.110000000 0.00007278601773 0.00007710000000
3.114000000 0.00007283092247 0.00007720000000
3.117000000 0.00007287580878 0.00007720000000
3.120000000 0.00007292067699 0.00007730000000
3.124000000 0.00007296552741 0.00007730000000
3.127000000 0.00007301036036 0.00007740000000
3.130000000 0.00007305517617 0.00007740000000
3.134000000 0.00007309997517 0.00007750000000
3.137000000 0.00007314475769 0.00007750000000
3.140000000 0.00007318952405 0.00007760000000
3.144000000 0.00007323427460 0.00007760000000
3.147000000 0.00007327900967 0.00007770000000
3.150000000 0.00007332372961 0.00007770000000
3.153000000 0.00007336843474 0.00007780000000
3.157000000 0.00007341312543 0.00007780000000
3.160000000 0.00007345780201 0.00007780000000
3.163000000 0.00007350246485 0.00007790000000
3.167000000 0.00007354711428 0.00007790000000
3.170000000 0.00007359175067 0.00007800000000
3.173000000 0.00007363637438 0.00007800000000
3.177000000 0.00007368098576 0.00007810000000
3.180000000 0.00007372558518 0.00007810000000
3.183000000 0.00007377017301 0.00007820000000
3.187000000 0.00007381474962 0.00007820000000
3.190000000 0.00007385931537 0.00007830000000
3.193000000 0.00007390387064 0.00007830000000
3.196000000 0.00007394841582 0.00007840000000
3.200000000 0.00007399295127 0.00007840000000
3.203000000 0.00007403747738 0.00007850000000
3.206000000 0.00007408199454 0.00007850000000
3.210000000 0.00007412650313 0.00007860000000
3.213000000 0.00007417100355 0.00007860000000
3.216000000 0.00007421549619 0.00007870000000
3.220000000 0.00007425998144 0.00007870000000
3.223000000 0.00007430445970 0.00007870000000
3.226000000 0.00007434893138 0.00007880000000
3.230000000 0.00007439339688 0.00007880000000
3.233000000 0.00007443785661 0.00007890000000
3.236000000 0.00007448231098 0.00007890000000
3.239000000 0.00007452676040 0.00007900000000
3.243000000 0.00007457120529 0.00007900000000
3.246000000 0.00007461564606 0.00007910000000
3.249000000 0.00007466008314 0.00007910000000
3.253000000 0.00007470451695 0.00007920000000
3.256000000 0.00007474894792 0.00007920000000
3.259000000 0.00007479337648 0.00007930000000
3.263000000 0.00007483780307 0.00007930000000
3.266000000 0.00007488222811 0.00007940000000
3.269000000 0.00007492665205 0.00007940000000
3.273000000 0.00007497107533 0.00007940000000
3.276000000 0.00007501549840 0.00007950000000
3.279000000 0.00007505992170 0.00007950000000
3.282000000 0.00007510434568 0.00007960000000
3.286000000 0.00007514877080 0.00007960000000
3.289000000 0.00007519319752 0.00007970000000
3.292000000 0.00007523762628 0.00007970000000
3.296000000 0.00007528205757 0.00007980000000
3.299000000 0.00007532649183 0.00007980000000
3.302000000 0.00007537092955 0.00007990000000
3.306000000 0.00007541537119 0.00007990000000
3.309000000 0.00007545981722 0.00008000000000
